Date,Region,Rainfall_mm,Temperature_C,Sentiment_Score,News_Sentiment,Nitrogen_N,Phosphorus_P,Potassium_K,Paddy_Price_LKR_per_kg,Demand_Tons
2021-03-01,Central,1.05,27.16,-0.265,-0.864,485.6,10.7,10.7,80.94,301.84
2021-03-02,North,26.11,28.32,-0.135,-0.376,598.9,8.0,14.8,84.78,323.74
2021-03-02,South,0.41,27.73,0.282,-0.568,548.7,7.7,10.7,82.6,323.56
2021-03-02,East,67.9,30.05,-0.877,0.562,552.9,12.4,5.5,82.71,343.92
2021-03-02,West,13.89,26.84,-0.884,0.39,541.0,10.0,14.0,84.52,315.81
2021-03-02,Central,14.9,26.24,-0.875,0.019,492.9,13.0,11.1,83.59,308.24
2021-03-03,North,5.5,29.28,0.054,-0.148,502.8,11.4,11.2,84.49,327.18
2021-03-03,South,6.77,26.44,-0.172,0.655,551.7,12.2,11.6,88.34,336.75
2021-03-03,East,46.17,28.91,-0.168,-0.037,575.8,11.3,14.0,87.38,336.38
2021-03-03,West,15.84,27.98,-0.57,-0.976,547.0,8.1,9.4,77.91,299.13
2021-03-03,Central,10.27,26.92,-0.091,0.689,536.9,12.3,5.9,85.74,344.29
2021-03-04,North,24.47,24.67,-0.351,0.475,494.3,12.5,6.8,85.53,337.05
2021-03-04,South,1.67,25.89,-0.081,0.57,469.8,10.4,14.7,88.17,335.5
2021-03-04,East,14.15,29.6,-0.125,-0.491,529.6,14.1,13.3,85.82,315.23
2021-03-04,West,23.33,29.3,0.319,0.79,488.5,13.2,9.8,89.13,360.61
2021-03-04,Central,59.63,30.9,0.037,-0.7,571.0,12.5,8.4,83.69,335.4
2021-03-05,North,26.76,31.31,-0.917,-0.83,467.3,14.6,6.4,77.55,297.14
2021-03-05,South,18.57,27.46,-0.976,0.913,595.0,13.6,12.2,87.42,324.81
2021-03-05,East,12.46,30.25,-0.301,0.549,597.0,14.7,13.0,88.81,331.99
2021-03-05,West,9.71,28.34,-0.803,0.321,504.9,12.9,5.1,80.85,318.88
2021-03-05,Central,12.71,29.2,-0.836,0.936,530.5,9.5,11.7,83.82,331.2
2021-03-06,North,49.67,25.11,-0.236,-0.589,550.9,10.8,13.2,86.12,323.33
2021-03-06,South,30.85,24.69,0.288,0.061,591.0,6.1,7.3,84.4,349.66
2021-03-06,East,14.49,29.32,0.204,0.165,453.8,13.8,10.6,86.94,340.41
2021-03-06,West,42.4,28.48,-0.744,-0.323,587.3,7.2,5.6,77.73,321.06
2021-03-06,Central,9.73,22.08,0.226,0.886,573.6,14.1,8.0,92.02,351.6
2021-03-07,North,16.75,26.17,0.774,0.292,511.2,6.4,14.5,89.01,359.31
2021-03-07,South,45.64,25.54,0.693,0.838,495.7,9.9,6.0,89.14,381.94
2021-03-07,East,44.98,24.97,0.684,0.457,583.1,6.4,9.5,88.69,372.38
2021-03-07,West,40.16,29.93,0.09,0.969,550.6,12.4,14.5,91.5,362.34
2021-03-07,Central,23.22,26.79,0.636,-0.573,512.9,12.4,6.5,85.42,340.08
2021-03-08,North,57.46,27.05,0.084,0.181,512.2,6.0,9.9,84.25,357.35
2021-03-08,South,3.31,27.2,0.378,0.747,511.2,14.5,5.3,88.23,354.29
2021-03-08,East,59.22,28.68,-0.077,-0.981,505.6,9.4,14.5,83.8,324.67
2021-03-08,West,44.72,24.68,-0.802,-0.197,578.3,6.0,11.9,81.8,318.92
2021-03-08,Central,15.36,28.47,0.466,0.232,531.7,14.8,8.6,88.93,348.1
2021-03-09,North,16.3,24.22,0.108,-0.99,509.7,6.9,6.2,79.4,317.67
2021-03-09,South,12.67,28.62,-0.264,-0.346,577.2,9.5,11.6,82.91,317.3
2021-03-09,East,17.2,24.95,0.993,-0.263,546.3,11.0,5.2,87.18,354.2
2021-03-09,West,75.57,26.0,0.186,-0.217,568.0,7.4,6.3,84.03,357.95
2021-03-09,Central,73.73,25.12,0.239,-0.289,534.7,5.7,12.7,86.17,354.65
2021-03-10,North,15.76,33.4,-0.87,0.16,481.1,7.2,13.7,78.89,317.42
2021-03-10,South,81.14,31.72,0.353,0.61,499.3,6.5,14.0,87.68,381.85
2021-03-10,East,43.31,25.62,-0.846,-0.883,450.4,13.6,6.4,79.68,302.22
2021-03-10,West,53.43,25.38,0.577,0.035,469.5,7.5,6.7,85.21,365.83
2021-03-10,Central,8.77,26.52,-0.132,-0.823,549.2,5.3,5.1,76.68,314.62
2021-03-11,North,35.5,23.59,0.997,0.866,568.5,7.4,8.2,91.24,385.4
2021-03-11,South,9.95,31.64,0.571,-0.763,476.1,5.5,12.4,80.7,333.26
2021-03-11,East,54.45,26.24,0.144,0.176,528.9,12.5,9.8,88.73,352.9
2021-03-11,West,16.68,24.2,-0.948,-0.952,566.7,10.1,6.1,77.75,288.91
2021-03-11,Central,16.11,28.93,-0.403,0.881,525.6,14.5,5.4,85.4,342.44
2021-03-12,North,17.02,23.01,0.684,-0.628,567.5,13.7,10.2,89.95,332.68
2021-03-12,South,21.46,30.48,-0.733,-0.839,518.7,14.6,5.6,78.55,299.21
2021-03-12,East,24.47,31.43,0.459,0.531,521.8,9.0,11.9,86.96,361.18
2021-03-12,West,32.52,24.26,0.503,0.314,523.5,14.1,5.7,89.57,357.42
2021-03-12,Central,23.11,26.49,-0.506,0.813,462.1,11.1,5.7,83.44,342.61
2021-03-13,North,12.0,24.69,-0.101,0.553,491.3,11.3,10.5,87.48,339.37
2021-03-13,South,24.59,25.13,-0.875,0.813,498.8,14.9,10.3,87.5,327.66
2021-03-13,East,27.02,24.17,-0.305,0.8,518.1,11.1,6.0,85.96,347.1
2021-03-13,West,26.32,28.29,-0.895,-0.162,555.3,13.5,11.5,83.61,307.66
2021-03-13,Central,46.34,24.7,-0.487,0.308,565.3,12.2,7.2,85.86,337.18
2021-03-14,North,31.13,23.61,0.944,0.217,517.7,7.3,8.4,88.47,368.88
2021-03-14,South,12.39,26.21,-0.549,-0.498,518.0,9.2,6.0,78.7,309.47
2021-03-14,East,29.09,29.87,-0.77,0.72,514.0,11.7,8.7,83.31,334.89
2021-03-14,West,19.7,27.38,0.087,-0.837,472.9,14.2,5.7,82.37,318.96
2021-03-14,Central,9.46,19.7,0.891,0.7,574.8,5.9,6.0,89.16,369.94
2021-03-15,North,17.28,32.03,0.302,0.091,560.8,13.1,10.6,86.76,342.81
2021-03-15,South,25.4,25.18,-0.082,-0.896,538.0,10.6,8.3,82.36,314.7
2021-03-15,East,14.7,28.51,-0.671,-0.34,468.3,8.5,11.7,79.77,309.5
2021-03-15,West,27.45,31.06,0.756,0.759,562.5,13.7,12.2,92.45,370.94
2021-03-15,Central,18.65,28.28,0.97,0.544,595.3,11.0,8.5,90.36,370.76
2021-03-16,North,46.3,26.81,-0.004,-0.789,536.7,7.1,11.6,82.51,327.91
2021-03-16,South,50.98,28.26,0.551,0.929,483.6,6.1,13.5,89.26,381.96
2021-03-16,East,27.26,23.4,0.586,0.155,505.1,12.6,10.7,91.03,352.23
2021-03-16,West,55.79,28.34,0.83,0.066,571.1,13.5,14.7,93.82,365.66
2021-03-16,Central,35.61,24.88,-0.366,0.714,572.8,11.1,11.4,88.68,343.57
2021-03-17,North,20.2,28.21,-0.719,-0.596,453.9,14.3,13.3,83.23,300.06
2021-03-17,South,10.69,28.06,0.231,-0.833,490.1,6.8,12.0,81.3,320.95
2021-03-17,East,28.9,27.6,0.934,-0.164,496.3,8.4,5.1,84.42,362.62
2021-03-17,West,9.55,28.07,-0.145,-0.676,580.5,10.7,9.0,81.98,312.39
2021-03-17,Central,25.64,26.33,0.439,0.781,471.3,11.3,5.3,87.28,366.94
2021-03-18,North,28.96,26.12,0.716,0.638,561.9,7.2,9.2,88.54,371.62
2021-03-18,South,78.89,27.88,-0.058,0.643,501.1,8.7,12.2,88.04,369.05
2021-03-18,East,2.31,25.48,0.656,-0.33,566.5,10.7,5.8,85.3,338.52
2021-03-18,West,37.13,24.9,-0.799,-0.52,457.9,6.6,11.2,79.34,310.61
2021-03-18,Central,18.16,24.69,0.498,0.302,551.1,7.7,11.6,88.3,352.62
2021-03-19,North,5.62,30.11,-0.057,0.958,522.8,9.4,7.7,84.29,351.77
2021-03-19,South,11.27,27.81,-0.35,0.373,563.2,6.1,9.3,81.68,333.48
2021-03-19,East,17.99,28.31,-0.441,0.286,492.5,11.8,9.9,84.06,328.65
2021-03-19,West,27.53,31.85,-0.575,-0.934,550.1,5.5,9.0,75.08,307.82
2021-03-19,Central,50.68,23.71,0.742,0.532,539.9,5.1,8.0,87.86,379.19
2021-03-20,North,39.42,29.77,0.814,0.341,481.7,6.4,7.6,84.81,375.42
2021-03-20,South,10.57,27.38,-0.079,0.729,499.2,5.1,12.5,84.34,347.31
2021-03-20,East,45.26,25.66,0.48,0.836,476.4,8.8,12.0,90.37,374.0
2021-03-20,West,23.29,25.91,0.822,0.508,525.0,13.3,13.1,93.73,363.57
2021-03-20,Central,42.53,24.66,0.659,-0.437,460.8,13.6,5.4,87.0,350.16
2021-03-21,North,52.48,27.85,0.081,-0.807,452.8,14.2,13.6,86.99,327.56
2021-03-21,South,14.46,26.95,-0.397,0.197,536.4,10.7,12.1,85.29,324.98
2021-03-21,East,19.58,29.63,-0.904,0.806,512.7,6.2,5.2,77.78,335.3
2021-03-21,West,11.72,29.38,0.785,-0.629,498.7,13.0,11.2,87.04,336.77
2021-03-21,Central,74.91,28.84,-0.931,0.166,574.8,14.2,5.9,83.5,334.33
2021-03-22,North,14.42,27.18,-0.873,0.663,576.7,7.4,10.9,82.51,325.39
2021-03-22,South,54.92,27.66,0.659,0.758,528.6,9.0,8.1,89.03,382.75
2021-03-22,East,39.61,20.24,-0.366,-0.131,500.9,8.3,6.7,83.37,329.88
2021-03-22,West,40.56,29.21,-0.113,0.214,526.6,6.1,10.1,82.5,347.43
2021-03-22,Central,29.72,31.1,-0.525,0.025,585.9,8.5,12.3,82.34,326.19
2021-03-23,North,42.3,26.36,0.304,0.901,572.8,13.2,7.4,90.79,368.7
2021-03-23,South,1.37,27.11,0.268,-0.858,472.0,7.0,11.0,80.92,318.13
2021-03-23,East,74.29,25.9,-0.909,-0.72,564.0,11.6,6.8,80.87,315.49
2021-03-23,West,1.99,23.48,0.222,-0.439,565.9,9.9,12.5,86.89,320.9
2021-03-23,Central,23.42,26.49,-0.985,-0.562,564.0,9.5,14.2,81.72,295.88
2021-03-24,North,25.13,26.23,0.605,0.144,534.7,11.4,11.2,89.7,353.13
2021-03-24,South,13.08,27.94,-0.206,-0.826,579.6,11.3,6.5,80.54,309.81
2021-03-24,East,21.67,26.2,0.015,0.748,460.2,9.4,8.0,85.52,353.75
2021-03-24,West,12.54,26.0,-0.211,-0.156,491.2,5.6,10.1,80.79,325.92
2021-03-24,Central,14.37,27.67,0.216,-0.381,496.6,9.5,5.6,81.35,333.22
2021-03-25,North,36.2,27.36,0.373,-0.771,574.8,5.8,13.6,84.15,333.83
2021-03-25,South,14.88,21.62,-0.758,-0.162,578.3,11.2,10.1,84.63,306.07
2021-03-25,East,13.5,28.28,0.337,0.357,519.4,10.5,12.9,88.26,347.35
2021-03-25,West,21.88,26.75,0.272,0.827,584.4,9.5,13.1,90.42,358.13
2021-03-25,Central,25.37,27.95,-0.759,0.805,547.8,8.2,9.8,83.06,336.14
2021-03-26,North,39.46,24.14,-0.977,-0.156,472.6,5.6,6.0,77.04,317.83
2021-03-26,South,27.16,33.7,-0.913,-0.754,584.9,8.4,12.1,77.16,299.75
2021-03-26,East,16.73,30.16,0.305,0.691,525.7,6.7,7.5,83.56,361.2
2021-03-26,West,11.7,31.6,-0.449,-0.387,515.7,9.4,10.2,79.45,314.14
2021-03-26,Central,13.16,30.48,0.645,0.715,473.8,8.7,7.8,85.59,368.34
2021-03-27,North,20.46,22.45,0.164,-0.258,511.3,8.4,11.0,85.97,332.09
2021-03-27,South,13.84,29.58,-0.251,-0.666,568.4,11.5,5.7,79.82,313.55
2021-03-27,East,53.78,24.59,-0.949,0.292,464.2,11.8,7.8,83.28,328.73
2021-03-27,West,17.56,25.59,-0.181,-0.378,558.6,11.6,14.1,86.83,316.63
2021-03-27,Central,21.16,22.93,-0.564,0.976,581.0,8.3,10.8,87.12,340.11
2021-03-28,North,58.62,24.98,-0.029,-0.945,471.2,8.5,14.7,84.78,325.69
2021-03-28,South,34.14,26.74,-0.922,-0.938,554.8,8.9,11.0,79.01,295.63
2021-03-28,East,33.79,26.35,-0.422,0.8,590.7,8.1,8.8,85.15,347.19
2021-03-28,West,70.49,26.77,0.777,0.206,568.7,13.1,11.7,93.33,373.99
2021-03-28,Central,29.7,26.73,-0.229,-0.319,574.3,12.4,11.9,86.26,322.15
2021-03-29,North,34.71,27.46,0.083,0.524,529.0,11.5,9.2,87.55,353.17
2021-03-29,South,8.4,22.5,-0.481,-0.611,504.3,8.6,6.8,79.9,305.76
2021-03-29,East,15.89,23.85,0.933,0.115,482.1,14.5,9.9,92.28,355.71
2021-03-29,West,11.71,24.32,-0.112,0.252,484.0,6.4,5.8,81.31,338.18
2021-03-29,Central,29.93,27.73,0.139,0.241,576.7,6.0,12.7,85.6,348.01
2021-03-30,North,46.78,25.84,-0.049,0.086,575.3,13.8,5.4,86.66,344.07
2021-03-30,South,23.0,27.66,0.74,-0.739,500.5,12.7,6.3,84.94,339.49
2021-03-30,East,77.29,27.67,-0.448,0.754,506.5,6.6,13.3,86.2,361.51
2021-03-30,West,18.93,26.69,0.962,-0.033,565.7,13.1,6.7,89.31,357.37
2021-03-30,Central,8.47,22.57,-0.428,-0.594,515.7,9.1,11.8,83.05,304.34
2021-03-31,North,58.26,27.6,-0.015,0.155,485.6,9.4,7.8,84.31,353.99
2021-03-31,South,23.95,27.71,0.529,0.147,562.3,9.5,10.3,87.46,352.92
2021-03-31,East,55.05,26.49,-0.875,0.767,496.4,13.1,9.7,86.33,339.98
2021-03-31,West,38.35,19.65,0.853,-0.962,575.3,8.7,14.5,90.84,336.96
2021-03-31,Central,85.27,26.4,0.385,-0.731,597.7,9.6,7.8,85.78,353.03
2021-04-01,North,10.51,23.55,-0.442,-0.579,507.3,10.3,14.7,97.51,332.59
2021-04-01,South,16.0,29.14,0.476,0.668,572.5,13.0,6.4,101.5,397.59
2021-04-01,East,14.52,28.08,0.538,0.317,487.5,11.4,13.7,103.12,386.91
2021-04-01,West,38.11,28.12,-0.823,-0.025,533.2,6.0,13.5,93.16,353.57
2021-04-01,Central,21.97,25.14,-0.868,-0.302,577.7,7.9,12.6,94.12,335.42
2021-04-02,North,27.13,26.66,-0.855,0.91,490.9,14.1,6.5,97.61,368.67
2021-04-02,South,3.34,27.53,0.001,0.589,515.6,14.5,7.2,100.18,374.78
2021-04-02,East,21.69,27.21,-0.194,-0.409,517.7,8.5,5.3,91.41,358.89
2021-04-02,West,12.87,24.65,0.858,-0.19,458.0,10.0,7.4,99.44,387.27
2021-04-02,Central,19.99,28.58,-0.548,0.281,599.2,8.7,5.3,92.55,364.29
2021-04-03,North,26.18,27.69,0.296,-0.754,589.6,13.4,11.5,100.19,356.84
2021-04-03,South,25.15,29.51,0.172,0.25,568.7,6.4,7.9,95.07,387.43
2021-04-03,East,29.28,25.77,0.428,0.645,574.5,12.0,6.4,102.54,400.07
2021-04-03,West,29.87,30.42,-0.714,0.551,555.8,9.5,5.1,92.15,371.38
2021-04-03,Central,24.51,22.58,-0.732,0.259,461.9,7.6,13.3,96.81,354.0
2021-04-04,North,14.73,27.04,0.414,-0.875,532.3,12.3,10.3,98.11,354.79
2021-04-04,South,44.62,24.83,-0.796,-0.28,466.7,7.9,8.0,91.53,352.23
2021-04-04,East,41.93,25.78,0.578,0.784,457.2,9.2,12.9,104.59,412.46
2021-04-04,West,45.36,26.66,0.928,-0.821,518.6,6.1,14.1,99.64,386.23
2021-04-04,Central,23.75,31.95,0.265,0.408,539.5,5.2,10.2,95.03,394.58
2021-04-05,North,48.74,30.09,0.522,0.902,486.3,6.4,9.3,99.33,423.71
2021-04-05,South,9.63,29.65,0.564,0.288,542.2,7.4,9.2,97.53,391.79
2021-04-05,East,22.4,25.87,0.001,-0.135,549.7,5.9,14.7,97.88,365.64
2021-04-05,West,6.19,26.48,-0.26,-0.895,460.2,10.3,10.1,92.58,334.03
2021-04-05,Central,17.21,30.63,0.701,-0.576,598.2,10.5,8.9,97.6,375.08
2021-04-06,North,18.49,32.26,-0.569,0.356,520.5,11.4,14.8,97.39,358.91
2021-04-06,South,5.37,29.04,0.303,0.477,488.0,5.2,12.9,97.1,386.81
2021-04-06,East,52.14,23.58,0.426,-0.602,501.7,12.3,11.3,102.21,375.08
2021-04-06,West,19.16,28.51,-0.884,-0.777,565.7,12.4,8.3,91.25,323.55
2021-04-06,Central,4.15,27.3,-0.971,-0.242,456.7,10.5,13.1,92.93,326.9
2021-04-07,North,20.83,24.51,-0.191,0.062,476.3,12.8,9.6,99.23,362.25
2021-04-07,South,23.53,27.04,0.927,0.038,554.3,11.3,13.1,105.09,393.96
2021-04-07,East,8.4,29.79,0.546,0.043,459.5,12.8,9.6,99.5,381.07
2021-04-07,West,20.67,27.48,-0.965,-0.413,494.0,5.4,7.0,86.26,338.22
2021-04-07,Central,27.02,30.87,-0.257,-0.997,456.3,14.3,10.2,93.71,339.36
2021-04-08,North,49.45,23.62,0.694,-0.953,598.4,10.4,7.5,99.74,376.12
2021-04-08,South,28.51,27.61,-0.084,-0.204,563.0,6.9,8.6,93.99,368.45
2021-04-08,East,18.09,26.55,-0.507,-0.032,567.1,13.7,8.3,97.34,349.77
2021-04-08,West,21.75,31.15,0.916,0.885,468.7,8.7,13.9,103.69,418.88
2021-04-08,Central,36.91,27.13,-0.269,-0.549,561.5,13.9,8.9,97.45,351.64
2021-04-09,North,18.42,26.21,0.563,0.157,596.1,10.0,10.0,101.84,386.58
2021-04-09,South,31.85,26.08,-0.224,0.348,588.6,10.2,13.0,101.17,371.95
2021-04-09,East,12.36,23.86,-0.419,-0.06,559.1,5.8,11.0,94.69,352.72
2021-04-09,West,31.95,28.55,-0.705,-0.984,573.4,10.5,8.2,90.51,330.59
2021-04-09,Central,12.06,32.22,0.916,0.059,462.0,11.6,8.1,98.61,397.1
2021-04-10,North,25.07,22.93,-0.848,-0.451,540.4,9.3,11.9,94.95,332.2
2021-04-10,South,21.67,30.43,-0.134,-0.912,502.7,5.4,13.7,90.99,347.02
2021-04-10,East,21.31,23.92,-0.9,0.687,502.9,15.0,7.7,99.14,356.09
2021-04-10,West,17.57,28.47,-0.606,0.903,597.0,14.5,5.8,98.66,371.33
2021-04-10,Central,25.94,27.83,-0.126,0.187,545.6,8.6,13.0,98.46,371.41
2021-04-11,North,28.86,25.35,-0.62,0.585,551.9,14.5,6.4,99.15,366.28
2021-04-11,South,25.52,28.43,0.515,-0.677,541.1,12.8,5.3,96.56,370.89
2021-04-11,East,78.75,26.52,0.281,0.333,460.1,12.8,8.7,102.7,408.58
2021-04-11,West,29.77,23.99,-0.002,-0.976,507.4,10.7,11.1,96.84,346.06
2021-04-11,Central,7.76,28.51,0.696,0.458,551.9,14.5,8.7,103.91,392.3
2021-04-12,North,22.14,24.82,-0.038,0.325,564.5,10.7,10.3,100.71,373.82
2021-04-12,South,18.68,25.38,0.839,0.987,509.7,11.5,7.5,104.96,416.14
2021-04-12,East,6.96,22.99,0.837,0.902,467.0,12.4,10.0,106.92,405.76
2021-04-12,West,3.48,29.52,-0.498,0.128,508.0,10.6,7.6,92.84,353.66
2021-04-12,Central,62.33,23.89,-0.617,0.836,489.0,9.5,15.0,102.63,384.59
2021-04-13,North,25.28,24.62,-0.922,-0.928,492.8,14.2,9.9,93.88,317.38
2021-04-13,South,29.38,26.53,0.901,0.163,468.4,13.5,9.5,104.3,400.35
2021-04-13,East,86.13,23.09,0.518,-0.435,584.8,9.5,5.9,100.52,400.83
2021-04-13,West,43.33,26.27,0.785,-0.161,552.3,13.5,8.2,103.47,394.5
2021-04-13,Central,22.61,30.78,-0.591,0.182,502.1,5.6,10.4,90.77,363.42
2021-04-14,North,15.78,24.43,-0.586,-0.858,583.7,13.5,12.1,97.26,322.34
2021-04-14,South,29.05,30.09,0.542,0.309,589.1,11.4,12.9,103.4,393.14
2021-04-14,East,9.47,27.27,-0.435,-0.15,526.3,6.2,7.0,90.24,353.88
2021-04-14,West,51.42,27.87,-1.0,-0.167,470.8,12.9,5.3,91.76,351.28
2021-04-14,Central,16.7,25.17,-0.392,-0.539,533.1,8.7,13.0,95.56,340.78
2021-04-15,North,9.96,28.7,0.484,0.697,532.7,11.1,5.9,99.57,398.36
2021-04-15,South,8.7,24.34,0.425,0.634,496.4,15.0,12.2,106.94,384.61
2021-04-15,East,8.23,28.96,0.613,0.97,528.9,12.7,13.2,106.18,401.5
2021-04-15,West,20.44,30.65,0.322,-0.843,461.1,14.7,11.4,97.8,355.56
2021-04-15,Central,4.29,24.92,0.561,0.168,517.5,11.8,8.4,101.39,380.9
2021-04-16,North,36.54,23.03,0.429,0.518,581.7,12.8,11.4,107.12,393.99
2021-04-16,South,43.71,31.99,-0.261,0.866,477.3,14.7,9.3,100.18,392.27
2021-04-16,East,52.35,29.49,0.842,0.389,586.6,5.6,6.2,98.25,423.03
2021-04-16,West,40.24,28.05,0.614,-0.61,473.0,6.6,8.2,94.53,385.58
2021-04-16,Central,8.02,29.65,0.124,0.894,556.4,8.5,14.4,101.46,388.32
2021-04-17,North,47.91,24.27,0.572,0.469,584.2,13.5,7.5,105.7,404.55
2021-04-17,South,18.23,26.85,-0.53,0.41,545.3,10.5,6.3,95.01,364.7
2021-04-17,East,34.88,28.25,-0.897,0.01,495.4,10.3,10.0,93.29,350.37
2021-04-17,West,25.98,26.41,0.6,0.105,475.3,14.4,6.5,101.63,390.11
2021-04-17,Central,30.58,25.8,-0.42,0.743,548.8,12.2,11.1,101.55,375.48
2021-04-18,North,11.74,25.38,0.25,0.143,576.4,10.6,13.3,102.58,371.37
2021-04-18,South,43.13,26.08,0.098,-0.425,454.3,5.5,11.4,94.67,374.24
2021-04-18,East,27.88,30.12,-0.332,0.465,536.5,11.5,12.7,99.21,372.24
2021-04-18,West,5.64,25.66,0.371,-0.335,512.5,11.4,10.0,99.07,363.44
2021-04-18,Central,4.37,28.35,0.283,0.343,544.1,7.9,14.6,100.32,377.73
2021-04-19,North,22.14,26.1,0.502,-0.797,522.4,13.0,11.8,100.7,360.2
2021-04-19,South,7.11,25.73,0.961,-0.865,494.6,5.7,5.6,93.31,376.52
2021-04-19,East,4.61,26.42,0.476,0.409,515.9,9.8,7.0,98.95,388.13
2021-04-19,West,11.03,24.23,-0.471,-0.589,541.0,8.1,12.2,94.48,335.37
2021-04-19,Central,4.66,24.7,0.314,0.937,560.1,13.6,14.8,108.43,385.75
2021-04-20,North,10.16,26.79,-0.816,0.198,469.6,8.7,10.6,93.08,347.47
2021-04-20,South,28.77,23.75,-0.97,0.93,497.9,9.7,7.7,96.28,367.71
2021-04-20,East,44.76,29.97,0.22,-0.374,487.2,6.0,7.9,92.39,383.55
2021-04-20,West,50.22,29.54,0.893,-0.788,507.6,11.2,7.5,98.03,390.25
2021-04-20,Central,30.63,26.46,0.175,0.402,579.8,6.6,8.3,97.69,391.11
2021-04-21,North,30.75,26.43,0.166,-0.494,536.7,8.1,12.6,97.59,365.22
2021-04-21,South,24.17,26.73,0.68,-0.623,524.7,10.1,10.0,98.89,374.57
2021-04-21,East,35.92,26.94,-0.815,0.497,496.3,5.2,14.5,95.07,365.43
2021-04-21,West,21.77,22.99,-0.131,0.447,525.8,14.7,7.2,102.06,372.24
2021-04-21,Central,17.43,31.37,0.275,-0.516,502.9,5.5,9.9,91.55,369.86
2021-04-22,North,62.43,27.9,-0.973,-0.503,582.4,11.5,9.7,93.94,344.85
2021-04-22,South,37.69,24.71,-0.875,-0.082,530.5,13.5,9.3,97.01,345.07
2021-04-22,East,12.1,31.04,-0.838,0.903,582.4,12.3,12.6,98.45,361.08
2021-04-22,West,49.71,28.25,0.865,0.089,504.9,9.0,10.7,101.79,409.5
2021-04-22,Central,35.3,30.54,0.476,0.043,479.2,10.5,5.7,96.16,395.25
2021-04-23,North,40.65,28.71,0.169,0.077,525.6,12.6,7.8,99.08,384.41
2021-04-23,South,21.16,29.03,0.333,0.575,598.4,11.8,6.2,100.1,394.13
2021-04-23,East,20.13,23.65,0.411,-0.145,596.3,8.9,12.9,102.24,372.94
2021-04-23,West,40.96,28.35,-0.872,0.649,500.9,14.4,12.5,100.1,363.79
2021-04-23,Central,28.74,26.03,-0.398,0.005,479.9,10.1,10.0,96.06,361.12
2021-04-24,North,24.13,28.98,-0.789,0.529,456.8,6.4,8.3,90.76,367.28
2021-04-24,South,24.68,23.86,-0.681,-0.679,521.1,9.6,11.1,94.02,332.4
2021-04-24,East,44.29,28.36,0.763,0.628,527.3,8.3,11.1,102.95,417.52
2021-04-24,West,9.8,26.17,-0.38,-0.5,474.4,14.9,12.4,98.31,335.66
2021-04-24,Central,14.92,21.64,-0.292,0.657,494.9,8.4,13.3,101.24,370.61
2021-04-25,North,36.8,28.37,0.906,-0.347,529.9,12.1,8.0,100.85,393.63
2021-04-25,South,20.38,28.77,0.753,-0.795,572.4,8.7,11.7,98.12,371.38
2021-04-25,East,25.18,27.44,-0.612,0.718,597.0,10.8,13.0,100.32,367.21
2021-04-25,West,138.82,27.44,0.497,-0.122,558.8,11.9,5.3,102.34,431.04
2021-04-25,Central,28.33,28.18,-0.641,0.388,521.2,14.7,12.8,100.52,357.91
2021-04-26,North,11.01,27.28,-0.677,-0.833,566.4,10.8,12.2,93.44,322.56
2021-04-26,South,76.29,25.23,-0.789,-0.555,537.5,6.7,11.3,93.4,356.77
2021-04-26,East,7.69,23.46,-0.885,-0.218,543.0,13.4,6.5,94.5,330.19
2021-04-26,West,38.51,29.55,-0.168,-0.142,552.1,5.3,14.5,95.44,370.1
2021-04-26,Central,91.17,29.71,-0.657,0.0,466.5,5.2,8.1,90.69,387.55
2021-04-27,North,51.51,27.82,0.065,-0.769,472.7,11.9,9.1,96.13,365.22
2021-04-27,South,47.51,26.16,-0.714,0.384,566.2,14.2,13.7,102.45,361.66
2021-04-27,East,12.62,29.15,-0.591,0.016,560.4,5.6,6.4,88.97,356.33
2021-04-27,West,20.73,26.89,0.121,0.257,481.1,8.3,11.6,98.34,379.7
2021-04-27,Central,12.92,27.7,0.672,0.643,528.8,8.1,6.7,99.16,405.18
2021-04-28,North,76.86,21.79,0.583,-0.097,586.8,8.4,8.5,103.03,405.35
2021-04-28,South,21.55,25.0,-0.224,0.607,565.8,12.2,11.4,102.41,373.09
2021-04-28,East,23.79,26.31,0.084,0.936,554.0,11.1,6.9,100.95,396.05
2021-04-28,West,48.0,25.48,-0.249,0.608,487.0,10.6,7.2,98.56,389.29
2021-04-28,Central,29.32,24.31,-0.299,-0.255,595.9,8.0,7.9,95.11,358.53
2021-04-29,North,13.89,25.49,0.445,0.313,481.1,12.0,8.2,101.03,385.94
2021-04-29,South,1.99,26.48,-0.989,0.609,502.3,14.3,13.0,99.18,341.84
2021-04-29,East,92.17,25.16,0.533,0.167,491.0,6.2,11.8,101.96,419.61
2021-04-29,West,26.62,28.88,0.036,-0.719,507.0,14.8,13.2,99.57,349.86
2021-04-29,Central,39.14,30.51,-0.66,-0.61,593.2,13.0,7.9,93.13,342.89
2021-04-30,North,41.1,27.89,0.517,0.194,493.1,12.1,8.5,101.16,397.35
2021-04-30,South,29.46,27.48,0.265,-0.687,516.4,7.6,9.8,94.66,366.2
2021-04-30,East,48.02,24.53,-0.595,-0.372,480.3,10.4,14.3,97.89,350.04
2021-04-30,West,47.78,26.07,0.816,0.014,554.4,6.4,11.2,101.31,405.38
2021-04-30,Central,6.46,27.56,-0.234,0.644,538.0,7.4,11.7,97.33,373.29
